id,context,question,answers
32, MADDE 32 – (1) Öğrenciler FF  VF  NA ve U notu aldıkları tüm dersleri tekrar etmek zorundadır.    (2)  Ağırlıklı genel not ortalamasını yükseltmek isteyen öğrenciler daha önce aldıkları AA notu  dışındaki başarılı oldukları dersleri tekrar edebilir.   (3) Öğrenciler FF  VF  NA veya U notu aldıkları dersleri ilk açıldıklarında tekrarlamak  zorundadırlar. Öğrencilerin bulundukları yarıyıldaki ders programı ve eğitim planlarında ilerlemeleri  göz önünde bulundururak  danışmanlarının uygun görmesi durumunda ders tekrarı bir sonraki yarıyıla  ertelenebilir .  (4)  Öğrenci  dersi tekrar etmesi hâlinde önceki notu NA veya U ise derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır. Diğer notlar için öğrenci devam şartı hariç ders bilgi  formunda belirtilen tüm yükümlülükleri yerine getirmek zorundadır. Staj  laboratuvar  proje ve bitirme  çalışması gibi dersler için ise ders tekrar alındığında öğrenci derse ilişkin tüm yükümlülüklerini yerine  getirmek zorundadır.   (5)  Seçmeli bir dersin tekrarlanması durumunda  o dersin bulunduğu seçmeli ders havuzundan  başka bir ders seçilebilir.   (6)  Tekrarlanması gereken ders öğretim planından çıkarılmış bir ders ise  öğrenciler  bölümlerince uygun görülen başka bir dersi alırlar. Bu durumda öğrenciler yeni alınan derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır.   (7)  Tekrar edilen dersler için son alınan notlar geçerlidir.   (8) Çift ana dal/yan dal yapan öğrenciler aldıkları söz konusu dersin  %34’ü aşmayacak şekilde  çakışan derslerini danışmanının uygun bulması halinde alabilirler.   Tek ders sınavı   ,Ağırlıklı genel not ortalamasını yükseltmek isteyen öğrenciler hangi dersleri tekrar edebilir?,Ağırlıklı genel not ortalamasını yükseltmek isteyen öğrenciler daha önce aldıkları AA notu dışındaki başarılı oldukları dersleri tekrar edebilir.
32, MADDE 32 – (1) Öğrenciler FF  VF  NA ve U notu aldıkları tüm dersleri tekrar etmek zorundadır.    (2)  Ağırlıklı genel not ortalamasını yükseltmek isteyen öğrenciler daha önce aldıkları AA notu  dışındaki başarılı oldukları dersleri tekrar edebilir.   (3) Öğrenciler FF  VF  NA veya U notu aldıkları dersleri ilk açıldıklarında tekrarlamak  zorundadırlar. Öğrencilerin bulundukları yarıyıldaki ders programı ve eğitim planlarında ilerlemeleri  göz önünde bulundururak  danışmanlarının uygun görmesi durumunda ders tekrarı bir sonraki yarıyıla  ertelenebilir .  (4)  Öğrenci  dersi tekrar etmesi hâlinde önceki notu NA veya U ise derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır. Diğer notlar için öğrenci devam şartı hariç ders bilgi  formunda belirtilen tüm yükümlülükleri yerine getirmek zorundadır. Staj  laboratuvar  proje ve bitirme  çalışması gibi dersler için ise ders tekrar alındığında öğrenci derse ilişkin tüm yükümlülüklerini yerine  getirmek zorundadır.   (5)  Seçmeli bir dersin tekrarlanması durumunda  o dersin bulunduğu seçmeli ders havuzundan  başka bir ders seçilebilir.   (6)  Tekrarlanması gereken ders öğretim planından çıkarılmış bir ders ise  öğrenciler  bölümlerince uygun görülen başka bir dersi alırlar. Bu durumda öğrenciler yeni alınan derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır.   (7)  Tekrar edilen dersler için son alınan notlar geçerlidir.   (8) Çift ana dal/yan dal yapan öğrenciler aldıkları söz konusu dersin  %34’ü aşmayacak şekilde  çakışan derslerini danışmanının uygun bulması halinde alabilirler.   Tek ders sınavı   ,Öğrenciler FF  VF  NA veya U notu aldıkları dersleri ne zaman tekrar etmek zorundadır?,Öğrenciler FF  VF  NA veya U notu aldıkları dersleri ilk açıldıklarında tekrarlamak zorundadırlar.
32, MADDE 32 – (1) Öğrenciler FF  VF  NA ve U notu aldıkları tüm dersleri tekrar etmek zorundadır.    (2)  Ağırlıklı genel not ortalamasını yükseltmek isteyen öğrenciler daha önce aldıkları AA notu  dışındaki başarılı oldukları dersleri tekrar edebilir.   (3) Öğrenciler FF  VF  NA veya U notu aldıkları dersleri ilk açıldıklarında tekrarlamak  zorundadırlar. Öğrencilerin bulundukları yarıyıldaki ders programı ve eğitim planlarında ilerlemeleri  göz önünde bulundururak  danışmanlarının uygun görmesi durumunda ders tekrarı bir sonraki yarıyıla  ertelenebilir .  (4)  Öğrenci  dersi tekrar etmesi hâlinde önceki notu NA veya U ise derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır. Diğer notlar için öğrenci devam şartı hariç ders bilgi  formunda belirtilen tüm yükümlülükleri yerine getirmek zorundadır. Staj  laboratuvar  proje ve bitirme  çalışması gibi dersler için ise ders tekrar alındığında öğrenci derse ilişkin tüm yükümlülüklerini yerine  getirmek zorundadır.   (5)  Seçmeli bir dersin tekrarlanması durumunda  o dersin bulunduğu seçmeli ders havuzundan  başka bir ders seçilebilir.   (6)  Tekrarlanması gereken ders öğretim planından çıkarılmış bir ders ise  öğrenciler  bölümlerince uygun görülen başka bir dersi alırlar. Bu durumda öğrenciler yeni alınan derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır.   (7)  Tekrar edilen dersler için son alınan notlar geçerlidir.   (8) Çift ana dal/yan dal yapan öğrenciler aldıkları söz konusu dersin  %34’ü aşmayacak şekilde  çakışan derslerini danışmanının uygun bulması halinde alabilirler.   Tek ders sınavı   ,Ders tekrarında öğrencinin önceki notu NA veya U ise  öğrenci hangi yükümlülükleri yerine getirmek zorundadır?,Öğrenci  dersi tekrar etmesi hâlinde önceki notu NA veya U ise derse ilişkin tüm yükümlülükleri yerine getirmek zorundadır.
32, MADDE 32 – (1) Öğrenciler FF  VF  NA ve U notu aldıkları tüm dersleri tekrar etmek zorundadır.    (2)  Ağırlıklı genel not ortalamasını yükseltmek isteyen öğrenciler daha önce aldıkları AA notu  dışındaki başarılı oldukları dersleri tekrar edebilir.   (3) Öğrenciler FF  VF  NA veya U notu aldıkları dersleri ilk açıldıklarında tekrarlamak  zorundadırlar. Öğrencilerin bulundukları yarıyıldaki ders programı ve eğitim planlarında ilerlemeleri  göz önünde bulundururak  danışmanlarının uygun görmesi durumunda ders tekrarı bir sonraki yarıyıla  ertelenebilir .  (4)  Öğrenci  dersi tekrar etmesi hâlinde önceki notu NA veya U ise derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır. Diğer notlar için öğrenci devam şartı hariç ders bilgi  formunda belirtilen tüm yükümlülükleri yerine getirmek zorundadır. Staj  laboratuvar  proje ve bitirme  çalışması gibi dersler için ise ders tekrar alındığında öğrenci derse ilişkin tüm yükümlülüklerini yerine  getirmek zorundadır.   (5)  Seçmeli bir dersin tekrarlanması durumunda  o dersin bulunduğu seçmeli ders havuzundan  başka bir ders seçilebilir.   (6)  Tekrarlanması gereken ders öğretim planından çıkarılmış bir ders ise  öğrenciler  bölümlerince uygun görülen başka bir dersi alırlar. Bu durumda öğrenciler yeni alınan derse ilişkin tüm  yükümlülükleri yerine getirmek zorundadır.   (7)  Tekrar edilen dersler için son alınan notlar geçerlidir.   (8) Çift ana dal/yan dal yapan öğrenciler aldıkları söz konusu dersin  %34’ü aşmayacak şekilde  çakışan derslerini danışmanının uygun bulması halinde alabilirler.   Tek ders sınavı   ,Seçmeli bir dersin tekrarlanması durumunda ne yapılabilir?,Seçmeli bir dersin tekrarlanması durumunda  o dersin bulunduğu seçmeli ders havuzundan başka bir ders seçilebilir.
33, MADDE 33 – (1) Tek ders sınavı ilgili programın öğretim planında staj dersleri dışında var olan  derslerden biri hariç hepsini tamamlamış olan öğrencilerin başarısız olduğu ders için girebileceği bir  sınavdır.   (2)  Tek dersi kalan öğrenciler  dilekçeyle başvurmaları hâlinde ön  lisans öğrencileri için meslek  yüksekokulu  lisans öğrencileri için fakülte yönetim kurulu kararıyla tek ders sınavına girebilir. Tek dersi  kalan öğrenci sınırsız tek ders sınav hakkından yararlanır.   (3)  Tek ders sınavı akademik takvimde belirtilen zamanda yapılır ve sınav sonucu akademik  takvimde belirtilen zamanda ilan edilir.   (4)  Tek ders sınavına girilen dersin yarıyıl sonu harf notunun belirlenmesinde ara sınav notu  dikkate alınmaz. Bu sınavda başarılı olmak için en az CC notu almış olmak gerekir.   (5)  Tek ders sınavına girilecek dersin en son notu NA olamaz.   (6)  Proje  laboratuvar  bitirme çalışması ve staj derslerinde tek ders sınav hakkı kullanılmaz.   (7)  Azami öğretim süresi sonundaki sınav hakları için 2547 sayılı Kanunun 44 üncü maddesi  hükümleri uygulanır.   Üniversiteden ayrılma   ,Tek ders sınavına kimler girebilir?,Tek ders sınavı ilgili programın öğretim planında staj dersleri dışında var olan derslerden biri hariç hepsini tamamlamış olan öğrencilerin başarısız olduğu ders için girebileceği bir sınavdır.
33, MADDE 33 – (1) Tek ders sınavı ilgili programın öğretim planında staj dersleri dışında var olan  derslerden biri hariç hepsini tamamlamış olan öğrencilerin başarısız olduğu ders için girebileceği bir  sınavdır.   (2)  Tek dersi kalan öğrenciler  dilekçeyle başvurmaları hâlinde ön  lisans öğrencileri için meslek  yüksekokulu  lisans öğrencileri için fakülte yönetim kurulu kararıyla tek ders sınavına girebilir. Tek dersi  kalan öğrenci sınırsız tek ders sınav hakkından yararlanır.   (3)  Tek ders sınavı akademik takvimde belirtilen zamanda yapılır ve sınav sonucu akademik  takvimde belirtilen zamanda ilan edilir.   (4)  Tek ders sınavına girilen dersin yarıyıl sonu harf notunun belirlenmesinde ara sınav notu  dikkate alınmaz. Bu sınavda başarılı olmak için en az CC notu almış olmak gerekir.   (5)  Tek ders sınavına girilecek dersin en son notu NA olamaz.   (6)  Proje  laboratuvar  bitirme çalışması ve staj derslerinde tek ders sınav hakkı kullanılmaz.   (7)  Azami öğretim süresi sonundaki sınav hakları için 2547 sayılı Kanunun 44 üncü maddesi  hükümleri uygulanır.   Üniversiteden ayrılma   ,Tek ders sınavına girmek için öğrencilerin ne yapması gerekir?,Tek dersi kalan öğrenciler  dilekçeyle başvurmaları hâlinde ön lisans öğrencileri için meslek yüksekokulu  lisans öğrencileri için fakülte yönetim kurulu kararıyla tek ders sınavına girebilir.
33, MADDE 33 – (1) Tek ders sınavı ilgili programın öğretim planında staj dersleri dışında var olan  derslerden biri hariç hepsini tamamlamış olan öğrencilerin başarısız olduğu ders için girebileceği bir  sınavdır.   (2)  Tek dersi kalan öğrenciler  dilekçeyle başvurmaları hâlinde ön  lisans öğrencileri için meslek  yüksekokulu  lisans öğrencileri için fakülte yönetim kurulu kararıyla tek ders sınavına girebilir. Tek dersi  kalan öğrenci sınırsız tek ders sınav hakkından yararlanır.   (3)  Tek ders sınavı akademik takvimde belirtilen zamanda yapılır ve sınav sonucu akademik  takvimde belirtilen zamanda ilan edilir.   (4)  Tek ders sınavına girilen dersin yarıyıl sonu harf notunun belirlenmesinde ara sınav notu  dikkate alınmaz. Bu sınavda başarılı olmak için en az CC notu almış olmak gerekir.   (5)  Tek ders sınavına girilecek dersin en son notu NA olamaz.   (6)  Proje  laboratuvar  bitirme çalışması ve staj derslerinde tek ders sınav hakkı kullanılmaz.   (7)  Azami öğretim süresi sonundaki sınav hakları için 2547 sayılı Kanunun 44 üncü maddesi  hükümleri uygulanır.   Üniversiteden ayrılma   ,Tek ders sınavı ne zaman yapılır ve sonuçları ne zaman açıklanır?,Tek ders sınavı akademik takvimde belirtilen zamanda yapılır ve sınav sonucu akademik takvimde belirtilen zamanda ilan edilir.
33, MADDE 33 – (1) Tek ders sınavı ilgili programın öğretim planında staj dersleri dışında var olan  derslerden biri hariç hepsini tamamlamış olan öğrencilerin başarısız olduğu ders için girebileceği bir  sınavdır.   (2)  Tek dersi kalan öğrenciler  dilekçeyle başvurmaları hâlinde ön  lisans öğrencileri için meslek  yüksekokulu  lisans öğrencileri için fakülte yönetim kurulu kararıyla tek ders sınavına girebilir. Tek dersi  kalan öğrenci sınırsız tek ders sınav hakkından yararlanır.   (3)  Tek ders sınavı akademik takvimde belirtilen zamanda yapılır ve sınav sonucu akademik  takvimde belirtilen zamanda ilan edilir.   (4)  Tek ders sınavına girilen dersin yarıyıl sonu harf notunun belirlenmesinde ara sınav notu  dikkate alınmaz. Bu sınavda başarılı olmak için en az CC notu almış olmak gerekir.   (5)  Tek ders sınavına girilecek dersin en son notu NA olamaz.   (6)  Proje  laboratuvar  bitirme çalışması ve staj derslerinde tek ders sınav hakkı kullanılmaz.   (7)  Azami öğretim süresi sonundaki sınav hakları için 2547 sayılı Kanunun 44 üncü maddesi  hükümleri uygulanır.   Üniversiteden ayrılma   ,Tek ders sınavında başarı notu nasıl belirlenir?,Tek ders sınavına girilen dersin yarıyıl sonu harf notunun belirlenmesinde ara sınav notu dikkate alınmaz. Bu sınavda başarılı olmak için en az CC notu almış olmak gerekir.
33, MADDE 33 – (1) Tek ders sınavı ilgili programın öğretim planında staj dersleri dışında var olan  derslerden biri hariç hepsini tamamlamış olan öğrencilerin başarısız olduğu ders için girebileceği bir  sınavdır.   (2)  Tek dersi kalan öğrenciler  dilekçeyle başvurmaları hâlinde ön  lisans öğrencileri için meslek  yüksekokulu  lisans öğrencileri için fakülte yönetim kurulu kararıyla tek ders sınavına girebilir. Tek dersi  kalan öğrenci sınırsız tek ders sınav hakkından yararlanır.   (3)  Tek ders sınavı akademik takvimde belirtilen zamanda yapılır ve sınav sonucu akademik  takvimde belirtilen zamanda ilan edilir.   (4)  Tek ders sınavına girilen dersin yarıyıl sonu harf notunun belirlenmesinde ara sınav notu  dikkate alınmaz. Bu sınavda başarılı olmak için en az CC notu almış olmak gerekir.   (5)  Tek ders sınavına girilecek dersin en son notu NA olamaz.   (6)  Proje  laboratuvar  bitirme çalışması ve staj derslerinde tek ders sınav hakkı kullanılmaz.   (7)  Azami öğretim süresi sonundaki sınav hakları için 2547 sayılı Kanunun 44 üncü maddesi  hükümleri uygulanır.   Üniversiteden ayrılma   ,Hangi dersler için tek ders sınavı hakkı kullanılamaz?,Proje  laboratuvar  bitirme çalışması ve staj derslerinde tek ders sınav hakkı kullanılmaz.
34, MADDE 34 – (1) Kendi isteği ile Üniversiteden ayrılacak öğrenciler  Öğrenci İşleri Daire  Başkanlığına yazılı olarak başvurur.   Mezuniyet   ,Kendi isteğiyle üniversiteden ayrılmak isteyen öğrenciler nereye başvurmalıdır?,Kendi isteği ile Üniversiteden ayrılacak öğrenciler  Öğrenci İşleri Daire Başkanlığına yazılı olarak başvurur.
35, MADDE 35 – (1) Öğrenci aşağıdaki koşulların tümünü sağlaması durumunda mezun olabilir.  Mezuniyet koşullarını tamamlayan öğrencinin mezuniyet kararı ertelenemez.   a) Bağlı bulunduğu programın öğretim planında yer alan tüm kredi yükünü ve çalışmaları başarı  ile tamamlamak.   b) Ağırlıklı genel not ortalaması en az 2 00’a ulaşmış olmak.   c) Kayıtlı olduğu programdaki toplam kredi yükünün en az yarısını GTÜ’de almış olmak.   Diploma  sertifika ve geçici mezuniyet belgeleri   ,Bir öğrencinin mezun olabilmesi için hangi koşulları sağlaması gerekmektedir?,Öğrencinin mezun olabilmesi için; bağlı bulunduğu programın öğretim planında yer alan tüm kredi yükünü ve çalışmaları başarı ile tamamlaması  ağırlıklı genel not ortalamasının en az 2 00’a ulaşmış olması ve kayıtlı olduğu programdaki toplam kredi yükünün en az yarısını GTÜ’de almış olması gerekmektedir.
35, MADDE 35 – (1) Öğrenci aşağıdaki koşulların tümünü sağlaması durumunda mezun olabilir.  Mezuniyet koşullarını tamamlayan öğrencinin mezuniyet kararı ertelenemez.   a) Bağlı bulunduğu programın öğretim planında yer alan tüm kredi yükünü ve çalışmaları başarı  ile tamamlamak.   b) Ağırlıklı genel not ortalaması en az 2 00’a ulaşmış olmak.   c) Kayıtlı olduğu programdaki toplam kredi yükünün en az yarısını GTÜ’de almış olmak.   Diploma  sertifika ve geçici mezuniyet belgeleri   ,Mezuniyet koşullarını tamamlayan bir öğrencinin mezuniyet kararı ertelenebilir mi?,Mezuniyet koşullarını tamamlayan öğrencinin mezuniyet kararı ertelenemez.
